type,name,file,line,citation,source,priority,classification,evidence,notes,suggested_action
symbol,DataCompressionService,lib/core/services/performance/data_compression_service.dart,101,12†lib\core\services\performance\data_compression_service.dart:101,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,originalSize,lib/core/services/performance/data_compression_service.dart,131,12†lib\core\services\performance\data_compression_service.dart:131,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,compressedSize,lib/core/services/performance/data_compression_service.dart,145,12†lib\core\services\performance\data_compression_service.dart:145,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,savedBytes,lib/core/services/performance/data_compression_service.dart,146,12†lib\core\services\performance\data_compression_service.dart:146,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,compressionRatio,lib/core/services/performance/data_compression_service.dart,149,12†lib\core\services\performance\data_compression_service.dart:149,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,compressedBytes,lib/core/services/performance/data_compression_service.dart,183,12†lib\core\services\performance\data_compression_service.dart:183,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,compress,lib/core/services/performance/data_compression_service.dart,206,12†lib\core\services\performance\data_compression_service.dart:206,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,compressString,lib/core/services/performance/data_compression_service.dart,227,12†lib\core\services\performance\data_compression_service.dart:227,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,shouldCompress,lib/core/services/performance/data_compression_service.dart,369,12†lib\core\services\performance\data_compression_service.dart:369,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,avgRatio,lib/core/services/performance/data_compression_service.dart,389,12†lib\core\services\performance\data_compression_service.dart:389,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,totalTime,lib/core/services/performance/data_compression_service.dart,393,12†lib\core\services\performance\data_compression_service.dart:393,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,avgTime,lib/core/services/performance/data_compression_service.dart,401,12†lib\core\services\performance\data_compression_service.dart:401,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,CacheConfig,lib/core/services/performance/intelligent_cache_service.dart,12,12†lib\core\services\performance\intelligent_cache_service.dart:12,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,CacheEntry,lib/core/services/performance/intelligent_cache_service.dart,47,12†lib\core\services\performance\intelligent_cache_service.dart:47,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,CacheStatistics,lib/core/services/performance/intelligent_cache_service.dart,85,12†lib\core\services\performance\intelligent_cache_service.dart:85,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,IntelligentCacheService,lib/core/services/performance/intelligent_cache_service.dart,134,12†lib\core\services\performance\intelligent_cache_service.dart:134,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,memoryEntry,lib/core/services/performance/intelligent_cache_service.dart,182,12†lib\core\services\performance\intelligent_cache_service.dart:182,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,effectiveTtl,lib/core/services/performance/intelligent_cache_service.dart,237,12†lib\core\services\performance\intelligent_cache_service.dart:237,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,invalidatePattern,lib/core/services/performance/intelligent_cache_service.dart,344,12†lib\core\services\performance\intelligent_cache_service.dart:344,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,keysToDelete,lib/core/services/performance/intelligent_cache_service.dart,352,12†lib\core\services\performance\intelligent_cache_service.dart:352,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,totalRequests,lib/core/services/performance/intelligent_cache_service.dart,373,12†lib\core\services\performance\intelligent_cache_service.dart:373,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,hits,lib/core/services/performance/intelligent_cache_service.dart,374,12†lib\core\services\performance\intelligent_cache_service.dart:374,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,hitRate,lib/core/services/performance/intelligent_cache_service.dart,376,12†lib\core\services\performance\intelligent_cache_service.dart:376,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,missRate,lib/core/services/performance/intelligent_cache_service.dart,377,12†lib\core\services\performance\intelligent_cache_service.dart:377,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,averageAccessTime,lib/core/services/performance/intelligent_cache_service.dart,379,12†lib\core\services\performance\intelligent_cache_service.dart:379,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,OptimizationStrategy,lib/core/services/performance/query_optimization_engine.dart,10,12†lib\core\services\performance\query_optimization_engine.dart:10,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,QueryPlan,lib/core/services/performance/query_optimization_engine.dart,28,12†lib\core\services\performance\query_optimization_engine.dart:28,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,QueryResult,lib/core/services/performance/query_optimization_engine.dart,54,12†lib\core\services\performance\query_optimization_engine.dart:54,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,QueryOptimizationStats,lib/core/services/performance/query_optimization_engine.dart,77,12†lib\core\services\performance\query_optimization_engine.dart:77,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,QueryOptimizationEngine,lib/core/services/performance/query_optimization_engine.dart,108,12†lib\core\services\performance\query_optimization_engine.dart:108,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,effectiveStrategies,lib/core/services/performance/query_optimization_engine.dart,330,12†lib\core\services\performance\query_optimization_engine.dart:330,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,invalidateCachePattern,lib/core/services/performance/query_optimization_engine.dart,382,12†lib\core\services\performance\query_optimization_engine.dart:382,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,optimizationRate,lib/core/services/performance/query_optimization_engine.dart,398,12†lib\core\services\performance\query_optimization_engine.dart:398,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,companionIds,lib/core/services/plant_catalog_service.dart,149,12†lib\core\services\plant_catalog_service.dart:149,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,incompatibleIds,lib/core/services/plant_catalog_service.dart,160,12†lib\core\services\plant_catalog_service.dart:160,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,avgDaysToMaturity,lib/core/services/plant_catalog_service.dart,191,12†lib\core\services\plant_catalog_service.dart:191,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,avgSpacing,lib/core/services/plant_catalog_service.dart,196,12†lib\core\services\plant_catalog_service.dart:196,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,requiredFields,lib/core/services/plant_catalog_service.dart,264,12†lib\core\services\plant_catalog_service.dart:264,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,PlantCatalogException,lib/core/services/plant_catalog_service.dart,304,12†lib\core\services\plant_catalog_service.dart:304,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,PlantConditionAnalyzer,lib/core/services/plant_condition_analyzer.dart,22,12†lib\core\services\plant_condition_analyzer.dart:22,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,temperatureAnalysis,lib/core/services/plant_condition_analyzer.dart,53,12†lib\core\services\plant_condition_analyzer.dart:53,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,moistureAnalysis,lib/core/services/plant_condition_analyzer.dart,55,12†lib\core\services\plant_condition_analyzer.dart:55,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,recentRain,lib/core/services/plant_condition_analyzer.dart,190,12†lib\core\services\plant_condition_analyzer.dart:190,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,currentLight,lib/core/services/plant_condition_analyzer.dart,236,12†lib\core\services\plant_condition_analyzer.dart:236,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,weights,lib/core/services/plant_condition_analyzer.dart,416,12†lib\core\services\plant_condition_analyzer.dart:416,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,finalScore,lib/core/services/plant_condition_analyzer.dart,441,12†lib\core\services\plant_condition_analyzer.dart:441,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,isWindSensitive,lib/core/services/plant_condition_analyzer.dart,497,12†lib\core\services\plant_condition_analyzer.dart:497,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,bioControl,lib/core/services/plant_condition_analyzer.dart,529,12†lib\core\services\plant_condition_analyzer.dart:529,unused_symbols,high,needs_manual,"[{""kind"": ""occurrence"", ""file"": ""lib/app_router.dart"", ""line"": ""49"", ""snippet"": ""static const String bioControlRecommendations = '/intelligence/biocontrol';""}, {""kind"": ""occurrence"", ""file"": ""lib/app_router.dart"", ""line"": ""249"", ""snippet"": ""path: 'biocontrol',""}, {""kind"": ""occurrence"", ""file"": ""lib/app_router.dart"", ""line"": ""250"", ""snippet"": ""name: 'biocontrol-recommendations',""}]",export missing; dynamic_usage_detected,manual_review
symbol,sowingTips,lib/core/services/plant_condition_analyzer.dart,679,12†lib\core\services\plant_condition_analyzer.dart:679,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,baseTemp,lib/core/services/plant_condition_analyzer.dart,743,12†lib\core\services\plant_condition_analyzer.dart:743,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,tempAlert,lib/core/services/plant_condition_analyzer.dart,851,12†lib\core\services\plant_condition_analyzer.dart:851,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,coldAlert,lib/core/services/plant_condition_analyzer.dart,853,12†lib\core\services\plant_condition_analyzer.dart:853,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,ConditionAnalysisResult,lib/core/services/plant_condition_analyzer.dart,1013,12†lib\core\services\plant_condition_analyzer.dart:1013,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,ConditionFactor,lib/core/services/plant_condition_analyzer.dart,1050,12†lib\core\services\plant_condition_analyzer.dart:1050,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,PlantConditionAnalysisException,lib/core/services/plant_condition_analyzer.dart,1076,12†lib\core\services\plant_condition_analyzer.dart:1076,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,maturityDays,lib/core/services/plant_lifecycle_service.dart,10,12†lib\core\services\plant_lifecycle_service.dart:10,unused_symbols,high,likely_orphan,[],export missing,archive
